proxy_split,role,grouped_scene_id,frame_stem,tile_id,tile_stem
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__186_1631700827.700000002,tile_0_0,8_station_altona_8.2__186_1631700827.700000002__tile_0_0
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__186_1631700827.700000002,tile_0_1,8_station_altona_8.2__186_1631700827.700000002__tile_0_1
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__186_1631700827.700000002,tile_1_0,8_station_altona_8.2__186_1631700827.700000002__tile_1_0
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__186_1631700827.700000002,tile_1_1,8_station_altona_8.2__186_1631700827.700000002__tile_1_1
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__187_1631700827.800000011,tile_0_0,8_station_altona_8.2__187_1631700827.800000011__tile_0_0
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__187_1631700827.800000011,tile_0_1,8_station_altona_8.2__187_1631700827.800000011__tile_0_1
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__187_1631700827.800000011,tile_1_0,8_station_altona_8.2__187_1631700827.800000011__tile_1_0
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__187_1631700827.800000011,tile_1_1,8_station_altona_8.2__187_1631700827.800000011__tile_1_1
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__188_1631700827.900000020,tile_0_0,8_station_altona_8.2__188_1631700827.900000020__tile_0_0
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__188_1631700827.900000020,tile_0_1,8_station_altona_8.2__188_1631700827.900000020__tile_0_1
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__188_1631700827.900000020,tile_1_0,8_station_altona_8.2__188_1631700827.900000020__tile_1_0
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__188_1631700827.900000020,tile_1_1,8_station_altona_8.2__188_1631700827.900000020__tile_1_1
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__189_1631700828.000000031,tile_0_0,8_station_altona_8.2__189_1631700828.000000031__tile_0_0
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__189_1631700828.000000031,tile_0_1,8_station_altona_8.2__189_1631700828.000000031__tile_0_1
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__189_1631700828.000000031,tile_1_0,8_station_altona_8.2__189_1631700828.000000031__tile_1_0
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__189_1631700828.000000031,tile_1_1,8_station_altona_8.2__189_1631700828.000000031__tile_1_1
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__190_1631700828.100000011,tile_0_0,8_station_altona_8.2__190_1631700828.100000011__tile_0_0
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__190_1631700828.100000011,tile_0_1,8_station_altona_8.2__190_1631700828.100000011__tile_0_1
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__190_1631700828.100000011,tile_1_0,8_station_altona_8.2__190_1631700828.100000011__tile_1_0
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__190_1631700828.100000011,tile_1_1,8_station_altona_8.2__190_1631700828.100000011__tile_1_1
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__191_1631700828.200000023,tile_0_0,8_station_altona_8.2__191_1631700828.200000023__tile_0_0
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__191_1631700828.200000023,tile_0_1,8_station_altona_8.2__191_1631700828.200000023__tile_0_1
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__191_1631700828.200000023,tile_1_0,8_station_altona_8.2__191_1631700828.200000023__tile_1_0
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__191_1631700828.200000023,tile_1_1,8_station_altona_8.2__191_1631700828.200000023__tile_1_1
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__192_1631700828.300000003,tile_0_0,8_station_altona_8.2__192_1631700828.300000003__tile_0_0
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__192_1631700828.300000003,tile_0_1,8_station_altona_8.2__192_1631700828.300000003__tile_0_1
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__192_1631700828.300000003,tile_1_0,8_station_altona_8.2__192_1631700828.300000003__tile_1_0
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__192_1631700828.300000003,tile_1_1,8_station_altona_8.2__192_1631700828.300000003__tile_1_1
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__193_1631700828.400000015,tile_0_0,8_station_altona_8.2__193_1631700828.400000015__tile_0_0
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__193_1631700828.400000015,tile_0_1,8_station_altona_8.2__193_1631700828.400000015__tile_0_1
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__193_1631700828.400000015,tile_1_0,8_station_altona_8.2__193_1631700828.400000015__tile_1_0
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__193_1631700828.400000015,tile_1_1,8_station_altona_8.2__193_1631700828.400000015__tile_1_1
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__194_1631700828.500000028,tile_0_0,8_station_altona_8.2__194_1631700828.500000028__tile_0_0
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__194_1631700828.500000028,tile_0_1,8_station_altona_8.2__194_1631700828.500000028__tile_0_1
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__194_1631700828.500000028,tile_1_0,8_station_altona_8.2__194_1631700828.500000028__tile_1_0
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__194_1631700828.500000028,tile_1_1,8_station_altona_8.2__194_1631700828.500000028__tile_1_1
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__195_1631700828.600000008,tile_0_0,8_station_altona_8.2__195_1631700828.600000008__tile_0_0
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__195_1631700828.600000008,tile_0_1,8_station_altona_8.2__195_1631700828.600000008__tile_0_1
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__195_1631700828.600000008,tile_1_0,8_station_altona_8.2__195_1631700828.600000008__tile_1_0
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__195_1631700828.600000008,tile_1_1,8_station_altona_8.2__195_1631700828.600000008__tile_1_1
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__196_1631700828.700000020,tile_0_0,8_station_altona_8.2__196_1631700828.700000020__tile_0_0
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__196_1631700828.700000020,tile_0_1,8_station_altona_8.2__196_1631700828.700000020__tile_0_1
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__196_1631700828.700000020,tile_1_0,8_station_altona_8.2__196_1631700828.700000020__tile_1_0
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__196_1631700828.700000020,tile_1_1,8_station_altona_8.2__196_1631700828.700000020__tile_1_1
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__197_1631700828.800000000,tile_0_0,8_station_altona_8.2__197_1631700828.800000000__tile_0_0
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__197_1631700828.800000000,tile_0_1,8_station_altona_8.2__197_1631700828.800000000__tile_0_1
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__197_1631700828.800000000,tile_1_0,8_station_altona_8.2__197_1631700828.800000000__tile_1_0
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__197_1631700828.800000000,tile_1_1,8_station_altona_8.2__197_1631700828.800000000__tile_1_1
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__198_1631700828.900000012,tile_0_0,8_station_altona_8.2__198_1631700828.900000012__tile_0_0
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__198_1631700828.900000012,tile_0_1,8_station_altona_8.2__198_1631700828.900000012__tile_0_1
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__198_1631700828.900000012,tile_1_0,8_station_altona_8.2__198_1631700828.900000012__tile_1_0
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__198_1631700828.900000012,tile_1_1,8_station_altona_8.2__198_1631700828.900000012__tile_1_1
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__199_1631700829.000000027,tile_0_0,8_station_altona_8.2__199_1631700829.000000027__tile_0_0
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__199_1631700829.000000027,tile_0_1,8_station_altona_8.2__199_1631700829.000000027__tile_0_1
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__199_1631700829.000000027,tile_1_0,8_station_altona_8.2__199_1631700829.000000027__tile_1_0
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__199_1631700829.000000027,tile_1_1,8_station_altona_8.2__199_1631700829.000000027__tile_1_1
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__200_1631700829.100000011,tile_0_0,8_station_altona_8.2__200_1631700829.100000011__tile_0_0
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__200_1631700829.100000011,tile_0_1,8_station_altona_8.2__200_1631700829.100000011__tile_0_1
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__200_1631700829.100000011,tile_1_0,8_station_altona_8.2__200_1631700829.100000011__tile_1_0
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__200_1631700829.100000011,tile_1_1,8_station_altona_8.2__200_1631700829.100000011__tile_1_1
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__201_1631700829.200000027,tile_0_0,8_station_altona_8.2__201_1631700829.200000027__tile_0_0
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__201_1631700829.200000027,tile_0_1,8_station_altona_8.2__201_1631700829.200000027__tile_0_1
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__201_1631700829.200000027,tile_1_0,8_station_altona_8.2__201_1631700829.200000027__tile_1_0
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2__201_1631700829.200000027,tile_1_1,8_station_altona_8.2__201_1631700829.200000027__tile_1_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__000_1631177220.100000031,tile_0_0,12_vegetation_steady_12.1__000_1631177220.100000031__tile_0_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__000_1631177220.100000031,tile_0_1,12_vegetation_steady_12.1__000_1631177220.100000031__tile_0_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__000_1631177220.100000031,tile_1_0,12_vegetation_steady_12.1__000_1631177220.100000031__tile_1_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__000_1631177220.100000031,tile_1_1,12_vegetation_steady_12.1__000_1631177220.100000031__tile_1_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__001_1631177220.200000004,tile_0_0,12_vegetation_steady_12.1__001_1631177220.200000004__tile_0_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__001_1631177220.200000004,tile_0_1,12_vegetation_steady_12.1__001_1631177220.200000004__tile_0_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__001_1631177220.200000004,tile_1_0,12_vegetation_steady_12.1__001_1631177220.200000004__tile_1_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__001_1631177220.200000004,tile_1_1,12_vegetation_steady_12.1__001_1631177220.200000004__tile_1_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__002_1631177220.300000010,tile_0_0,12_vegetation_steady_12.1__002_1631177220.300000010__tile_0_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__002_1631177220.300000010,tile_0_1,12_vegetation_steady_12.1__002_1631177220.300000010__tile_0_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__002_1631177220.300000010,tile_1_0,12_vegetation_steady_12.1__002_1631177220.300000010__tile_1_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__002_1631177220.300000010,tile_1_1,12_vegetation_steady_12.1__002_1631177220.300000010__tile_1_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__003_1631177220.400000016,tile_0_0,12_vegetation_steady_12.1__003_1631177220.400000016__tile_0_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__003_1631177220.400000016,tile_0_1,12_vegetation_steady_12.1__003_1631177220.400000016__tile_0_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__003_1631177220.400000016,tile_1_0,12_vegetation_steady_12.1__003_1631177220.400000016__tile_1_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__003_1631177220.400000016,tile_1_1,12_vegetation_steady_12.1__003_1631177220.400000016__tile_1_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__004_1631177220.500000022,tile_0_0,12_vegetation_steady_12.1__004_1631177220.500000022__tile_0_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__004_1631177220.500000022,tile_0_1,12_vegetation_steady_12.1__004_1631177220.500000022__tile_0_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__004_1631177220.500000022,tile_1_0,12_vegetation_steady_12.1__004_1631177220.500000022__tile_1_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__004_1631177220.500000022,tile_1_1,12_vegetation_steady_12.1__004_1631177220.500000022__tile_1_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__005_1631177220.600000028,tile_0_0,12_vegetation_steady_12.1__005_1631177220.600000028__tile_0_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__005_1631177220.600000028,tile_0_1,12_vegetation_steady_12.1__005_1631177220.600000028__tile_0_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__005_1631177220.600000028,tile_1_0,12_vegetation_steady_12.1__005_1631177220.600000028__tile_1_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__005_1631177220.600000028,tile_1_1,12_vegetation_steady_12.1__005_1631177220.600000028__tile_1_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__006_1631177220.700000002,tile_0_0,12_vegetation_steady_12.1__006_1631177220.700000002__tile_0_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__006_1631177220.700000002,tile_0_1,12_vegetation_steady_12.1__006_1631177220.700000002__tile_0_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__006_1631177220.700000002,tile_1_0,12_vegetation_steady_12.1__006_1631177220.700000002__tile_1_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__006_1631177220.700000002,tile_1_1,12_vegetation_steady_12.1__006_1631177220.700000002__tile_1_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__007_1631177220.800000008,tile_0_0,12_vegetation_steady_12.1__007_1631177220.800000008__tile_0_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__007_1631177220.800000008,tile_0_1,12_vegetation_steady_12.1__007_1631177220.800000008__tile_0_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__007_1631177220.800000008,tile_1_0,12_vegetation_steady_12.1__007_1631177220.800000008__tile_1_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__007_1631177220.800000008,tile_1_1,12_vegetation_steady_12.1__007_1631177220.800000008__tile_1_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__008_1631177220.900000014,tile_0_0,12_vegetation_steady_12.1__008_1631177220.900000014__tile_0_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__008_1631177220.900000014,tile_0_1,12_vegetation_steady_12.1__008_1631177220.900000014__tile_0_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__008_1631177220.900000014,tile_1_0,12_vegetation_steady_12.1__008_1631177220.900000014__tile_1_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__008_1631177220.900000014,tile_1_1,12_vegetation_steady_12.1__008_1631177220.900000014__tile_1_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__009_1631177221.000000020,tile_0_0,12_vegetation_steady_12.1__009_1631177221.000000020__tile_0_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__009_1631177221.000000020,tile_0_1,12_vegetation_steady_12.1__009_1631177221.000000020__tile_0_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__009_1631177221.000000020,tile_1_0,12_vegetation_steady_12.1__009_1631177221.000000020__tile_1_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__009_1631177221.000000020,tile_1_1,12_vegetation_steady_12.1__009_1631177221.000000020__tile_1_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__010_1631177221.100000023,tile_0_0,12_vegetation_steady_12.1__010_1631177221.100000023__tile_0_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__010_1631177221.100000023,tile_0_1,12_vegetation_steady_12.1__010_1631177221.100000023__tile_0_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__010_1631177221.100000023,tile_1_0,12_vegetation_steady_12.1__010_1631177221.100000023__tile_1_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__010_1631177221.100000023,tile_1_1,12_vegetation_steady_12.1__010_1631177221.100000023__tile_1_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__011_1631177221.200000025,tile_0_0,12_vegetation_steady_12.1__011_1631177221.200000025__tile_0_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__011_1631177221.200000025,tile_0_1,12_vegetation_steady_12.1__011_1631177221.200000025__tile_0_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__011_1631177221.200000025,tile_1_0,12_vegetation_steady_12.1__011_1631177221.200000025__tile_1_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__011_1631177221.200000025,tile_1_1,12_vegetation_steady_12.1__011_1631177221.200000025__tile_1_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__012_1631177221.300000028,tile_0_0,12_vegetation_steady_12.1__012_1631177221.300000028__tile_0_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__012_1631177221.300000028,tile_0_1,12_vegetation_steady_12.1__012_1631177221.300000028__tile_0_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__012_1631177221.300000028,tile_1_0,12_vegetation_steady_12.1__012_1631177221.300000028__tile_1_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__012_1631177221.300000028,tile_1_1,12_vegetation_steady_12.1__012_1631177221.300000028__tile_1_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__013_1631177221.400000030,tile_0_0,12_vegetation_steady_12.1__013_1631177221.400000030__tile_0_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__013_1631177221.400000030,tile_0_1,12_vegetation_steady_12.1__013_1631177221.400000030__tile_0_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__013_1631177221.400000030,tile_1_0,12_vegetation_steady_12.1__013_1631177221.400000030__tile_1_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__013_1631177221.400000030,tile_1_1,12_vegetation_steady_12.1__013_1631177221.400000030__tile_1_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__014_1631177221.500000001,tile_0_0,12_vegetation_steady_12.1__014_1631177221.500000001__tile_0_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__014_1631177221.500000001,tile_0_1,12_vegetation_steady_12.1__014_1631177221.500000001__tile_0_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__014_1631177221.500000001,tile_1_0,12_vegetation_steady_12.1__014_1631177221.500000001__tile_1_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__014_1631177221.500000001,tile_1_1,12_vegetation_steady_12.1__014_1631177221.500000001__tile_1_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__015_1631177221.600000003,tile_0_0,12_vegetation_steady_12.1__015_1631177221.600000003__tile_0_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__015_1631177221.600000003,tile_0_1,12_vegetation_steady_12.1__015_1631177221.600000003__tile_0_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__015_1631177221.600000003,tile_1_0,12_vegetation_steady_12.1__015_1631177221.600000003__tile_1_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__015_1631177221.600000003,tile_1_1,12_vegetation_steady_12.1__015_1631177221.600000003__tile_1_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__016_1631177221.700000006,tile_0_0,12_vegetation_steady_12.1__016_1631177221.700000006__tile_0_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__016_1631177221.700000006,tile_0_1,12_vegetation_steady_12.1__016_1631177221.700000006__tile_0_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__016_1631177221.700000006,tile_1_0,12_vegetation_steady_12.1__016_1631177221.700000006__tile_1_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__016_1631177221.700000006,tile_1_1,12_vegetation_steady_12.1__016_1631177221.700000006__tile_1_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__017_1631177221.800000008,tile_0_0,12_vegetation_steady_12.1__017_1631177221.800000008__tile_0_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__017_1631177221.800000008,tile_0_1,12_vegetation_steady_12.1__017_1631177221.800000008__tile_0_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__017_1631177221.800000008,tile_1_0,12_vegetation_steady_12.1__017_1631177221.800000008__tile_1_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__017_1631177221.800000008,tile_1_1,12_vegetation_steady_12.1__017_1631177221.800000008__tile_1_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__018_1631177221.900000011,tile_0_0,12_vegetation_steady_12.1__018_1631177221.900000011__tile_0_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__018_1631177221.900000011,tile_0_1,12_vegetation_steady_12.1__018_1631177221.900000011__tile_0_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__018_1631177221.900000011,tile_1_0,12_vegetation_steady_12.1__018_1631177221.900000011__tile_1_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__018_1631177221.900000011,tile_1_1,12_vegetation_steady_12.1__018_1631177221.900000011__tile_1_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__019_1631177222.000000013,tile_0_0,12_vegetation_steady_12.1__019_1631177222.000000013__tile_0_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__019_1631177222.000000013,tile_0_1,12_vegetation_steady_12.1__019_1631177222.000000013__tile_0_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__019_1631177222.000000013,tile_1_0,12_vegetation_steady_12.1__019_1631177222.000000013__tile_1_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__019_1631177222.000000013,tile_1_1,12_vegetation_steady_12.1__019_1631177222.000000013__tile_1_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__020_1631177222.100000021,tile_0_0,12_vegetation_steady_12.1__020_1631177222.100000021__tile_0_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__020_1631177222.100000021,tile_0_1,12_vegetation_steady_12.1__020_1631177222.100000021__tile_0_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__020_1631177222.100000021,tile_1_0,12_vegetation_steady_12.1__020_1631177222.100000021__tile_1_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__020_1631177222.100000021,tile_1_1,12_vegetation_steady_12.1__020_1631177222.100000021__tile_1_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__021_1631177222.200000031,tile_0_0,12_vegetation_steady_12.1__021_1631177222.200000031__tile_0_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__021_1631177222.200000031,tile_0_1,12_vegetation_steady_12.1__021_1631177222.200000031__tile_0_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__021_1631177222.200000031,tile_1_0,12_vegetation_steady_12.1__021_1631177222.200000031__tile_1_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__021_1631177222.200000031,tile_1_1,12_vegetation_steady_12.1__021_1631177222.200000031__tile_1_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__022_1631177222.300000008,tile_0_0,12_vegetation_steady_12.1__022_1631177222.300000008__tile_0_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__022_1631177222.300000008,tile_0_1,12_vegetation_steady_12.1__022_1631177222.300000008__tile_0_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__022_1631177222.300000008,tile_1_0,12_vegetation_steady_12.1__022_1631177222.300000008__tile_1_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__022_1631177222.300000008,tile_1_1,12_vegetation_steady_12.1__022_1631177222.300000008__tile_1_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__023_1631177222.400000018,tile_0_0,12_vegetation_steady_12.1__023_1631177222.400000018__tile_0_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__023_1631177222.400000018,tile_0_1,12_vegetation_steady_12.1__023_1631177222.400000018__tile_0_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__023_1631177222.400000018,tile_1_0,12_vegetation_steady_12.1__023_1631177222.400000018__tile_1_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__023_1631177222.400000018,tile_1_1,12_vegetation_steady_12.1__023_1631177222.400000018__tile_1_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__024_1631177222.500000028,tile_0_0,12_vegetation_steady_12.1__024_1631177222.500000028__tile_0_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__024_1631177222.500000028,tile_0_1,12_vegetation_steady_12.1__024_1631177222.500000028__tile_0_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__024_1631177222.500000028,tile_1_0,12_vegetation_steady_12.1__024_1631177222.500000028__tile_1_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__024_1631177222.500000028,tile_1_1,12_vegetation_steady_12.1__024_1631177222.500000028__tile_1_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__025_1631177222.600000005,tile_0_0,12_vegetation_steady_12.1__025_1631177222.600000005__tile_0_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__025_1631177222.600000005,tile_0_1,12_vegetation_steady_12.1__025_1631177222.600000005__tile_0_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__025_1631177222.600000005,tile_1_0,12_vegetation_steady_12.1__025_1631177222.600000005__tile_1_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__025_1631177222.600000005,tile_1_1,12_vegetation_steady_12.1__025_1631177222.600000005__tile_1_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__026_1631177222.700000015,tile_0_0,12_vegetation_steady_12.1__026_1631177222.700000015__tile_0_0
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__026_1631177222.700000015,tile_0_1,12_vegetation_steady_12.1__026_1631177222.700000015__tile_0_1
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1__026_1631177222.700000015,tile_1_0,12_vegetation_steady_12.1__026_1631177222.700000015__tile_1_0
