proxy_split,role,grouped_scene_id,subsequence_id,frame_id,frame_stem
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,52,12_vegetation_steady_12.1__052_1631177225.300000010
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,53,12_vegetation_steady_12.1__053_1631177225.400000000
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,54,12_vegetation_steady_12.1__054_1631177225.500000022
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,55,12_vegetation_steady_12.1__055_1631177225.600000011
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,56,12_vegetation_steady_12.1__056_1631177225.700000001
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,57,12_vegetation_steady_12.1__057_1631177225.800000023
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,58,12_vegetation_steady_12.1__058_1631177225.900000013
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,59,12_vegetation_steady_12.1__059_1631177226.000000002
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,6,12_vegetation_steady_12.1__006_1631177220.700000002
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,60,12_vegetation_steady_12.1__060_1631177226.100000016
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,61,12_vegetation_steady_12.1__061_1631177226.200000028
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,62,12_vegetation_steady_12.1__062_1631177226.300000008
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,63,12_vegetation_steady_12.1__063_1631177226.400000020
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,64,12_vegetation_steady_12.1__064_1631177226.500000001
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,65,12_vegetation_steady_12.1__065_1631177226.600000013
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,66,12_vegetation_steady_12.1__066_1631177226.700000025
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,67,12_vegetation_steady_12.1__067_1631177226.800000005
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,68,12_vegetation_steady_12.1__068_1631177226.900000018
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,69,12_vegetation_steady_12.1__069_1631177227.000000030
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,7,12_vegetation_steady_12.1__007_1631177220.800000008
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,70,12_vegetation_steady_12.1__070_1631177227.100000004
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,71,12_vegetation_steady_12.1__071_1631177227.200000009
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,72,12_vegetation_steady_12.1__072_1631177227.300000015
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,73,12_vegetation_steady_12.1__073_1631177227.400000021
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,74,12_vegetation_steady_12.1__074_1631177227.500000026
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,75,12_vegetation_steady_12.1__075_1631177227.600000000
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,76,12_vegetation_steady_12.1__076_1631177227.700000005
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,77,12_vegetation_steady_12.1__077_1631177227.800000011
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,78,12_vegetation_steady_12.1__078_1631177227.900000016
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,79,12_vegetation_steady_12.1__079_1631177228.000000022
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,8,12_vegetation_steady_12.1__008_1631177220.900000014
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,80,12_vegetation_steady_12.1__080_1631177228.100000007
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,81,12_vegetation_steady_12.1__081_1631177228.200000025
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,82,12_vegetation_steady_12.1__082_1631177228.300000012
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,83,12_vegetation_steady_12.1__083_1631177228.400000030
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,84,12_vegetation_steady_12.1__084_1631177228.500000016
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,85,12_vegetation_steady_12.1__085_1631177228.600000002
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,86,12_vegetation_steady_12.1__086_1631177228.700000021
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,87,12_vegetation_steady_12.1__087_1631177228.800000007
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,88,12_vegetation_steady_12.1__088_1631177228.900000025
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,89,12_vegetation_steady_12.1__089_1631177229.000000012
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,9,12_vegetation_steady_12.1__009_1631177221.000000020
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,90,12_vegetation_steady_12.1__090_1631177229.100000024
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,91,12_vegetation_steady_12.1__091_1631177229.200000005
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,92,12_vegetation_steady_12.1__092_1631177229.300000017
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,93,12_vegetation_steady_12.1__093_1631177229.400000029
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,94,12_vegetation_steady_12.1__094_1631177229.500000009
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,95,12_vegetation_steady_12.1__095_1631177229.600000021
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,96,12_vegetation_steady_12.1__096_1631177229.700000001
proxy_1,source,12_vegetation_steady_12,12_vegetation_steady_12.1,97,12_vegetation_steady_12.1__097_1631177229.800000013
proxy_1,source,2_station_berliner_tor_2,2_station_berliner_tor_2.1,250,2_station_berliner_tor_2.1__250_1631531385.100000031
proxy_1,source,2_station_berliner_tor_2,2_station_berliner_tor_2.1,251,2_station_berliner_tor_2.1__251_1631531385.200000029
proxy_1,source,2_station_berliner_tor_2,2_station_berliner_tor_2.1,252,2_station_berliner_tor_2.1__252_1631531385.300000028
proxy_1,source,2_station_berliner_tor_2,2_station_berliner_tor_2.1,253,2_station_berliner_tor_2.1__253_1631531385.400000026
proxy_1,source,2_station_berliner_tor_2,2_station_berliner_tor_2.1,254,2_station_berliner_tor_2.1__254_1631531385.500000026
proxy_1,source,2_station_berliner_tor_2,2_station_berliner_tor_2.1,255,2_station_berliner_tor_2.1__255_1631531385.600000029
proxy_1,source,2_station_berliner_tor_2,2_station_berliner_tor_2.1,256,2_station_berliner_tor_2.1__256_1631531385.700000000
proxy_1,source,2_station_berliner_tor_2,2_station_berliner_tor_2.1,257,2_station_berliner_tor_2.1__257_1631531385.800000004
proxy_1,source,2_station_berliner_tor_2,2_station_berliner_tor_2.1,258,2_station_berliner_tor_2.1__258_1631531385.900000007
proxy_1,source,2_station_berliner_tor_2,2_station_berliner_tor_2.1,259,2_station_berliner_tor_2.1__259_1631531386.000000010
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,17,8_station_altona_8.1__017_1631700810.800000018
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,18,8_station_altona_8.1__018_1631700810.900000000
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,19,8_station_altona_8.1__019_1631700811.000000014
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,20,8_station_altona_8.1__020_1631700811.100000001
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,21,8_station_altona_8.1__021_1631700811.200000019
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,22,8_station_altona_8.1__022_1631700811.300000005
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,23,8_station_altona_8.1__023_1631700811.400000023
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,24,8_station_altona_8.1__024_1631700811.500000009
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,25,8_station_altona_8.1__025_1631700811.600000028
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,26,8_station_altona_8.1__026_1631700811.700000014
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,27,8_station_altona_8.1__027_1631700811.800000000
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,28,8_station_altona_8.1__028_1631700811.900000018
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,29,8_station_altona_8.1__029_1631700812.000000004
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,30,8_station_altona_8.1__030_1631700812.100000016
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,31,8_station_altona_8.1__031_1631700812.200000027
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,32,8_station_altona_8.1__032_1631700812.300000007
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,33,8_station_altona_8.1__033_1631700812.400000019
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,34,8_station_altona_8.1__034_1631700812.500000031
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,35,8_station_altona_8.1__035_1631700812.600000011
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,36,8_station_altona_8.1__036_1631700812.700000023
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,37,8_station_altona_8.1__037_1631700812.800000002
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,38,8_station_altona_8.1__038_1631700812.900000014
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,39,8_station_altona_8.1__039_1631700813.000000026
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,40,8_station_altona_8.1__040_1631700813.100000005
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,41,8_station_altona_8.1__041_1631700813.200000015
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,42,8_station_altona_8.1__042_1631700813.300000026
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,43,8_station_altona_8.1__043_1631700813.400000005
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,44,8_station_altona_8.1__044_1631700813.500000015
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,45,8_station_altona_8.1__045_1631700813.600000026
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,46,8_station_altona_8.1__046_1631700813.700000005
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,47,8_station_altona_8.1__047_1631700813.800000015
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,48,8_station_altona_8.1__048_1631700813.900000026
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,49,8_station_altona_8.1__049_1631700814.000000005
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,50,8_station_altona_8.1__050_1631700814.100000020
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,51,8_station_altona_8.1__051_1631700814.200000003
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,52,8_station_altona_8.1__052_1631700814.300000018
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,53,8_station_altona_8.1__053_1631700814.400000001
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,54,8_station_altona_8.1__054_1631700814.500000016
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,55,8_station_altona_8.1__055_1631700814.600000031
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,56,8_station_altona_8.1__056_1631700814.700000014
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,57,8_station_altona_8.1__057_1631700814.800000029
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,58,8_station_altona_8.1__058_1631700814.900000012
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,59,8_station_altona_8.1__059_1631700815.000000024
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,60,8_station_altona_8.1__060_1631700815.100000028
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,61,8_station_altona_8.1__061_1631700815.200000001
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,62,8_station_altona_8.1__062_1631700815.300000005
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,63,8_station_altona_8.1__063_1631700815.400000009
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,64,8_station_altona_8.1__064_1631700815.500000013
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,65,8_station_altona_8.1__065_1631700815.600000017
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,66,8_station_altona_8.1__066_1631700815.700000021
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,67,8_station_altona_8.1__067_1631700815.800000025
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,68,8_station_altona_8.1__068_1631700815.900000029
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,69,8_station_altona_8.1__069_1631700816.000000004
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,70,8_station_altona_8.1__070_1631700816.100000019
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,71,8_station_altona_8.1__071_1631700816.200000002
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,72,8_station_altona_8.1__072_1631700816.300000018
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,73,8_station_altona_8.1__073_1631700816.400000001
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,74,8_station_altona_8.1__074_1631700816.500000016
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,75,8_station_altona_8.1__075_1631700816.600000000
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,76,8_station_altona_8.1__076_1631700816.700000015
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,77,8_station_altona_8.1__077_1631700816.800000031
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,78,8_station_altona_8.1__078_1631700816.900000014
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,79,8_station_altona_8.1__079_1631700817.000000027
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,80,8_station_altona_8.1__080_1631700817.100000004
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,81,8_station_altona_8.1__081_1631700817.200000013
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,82,8_station_altona_8.1__082_1631700817.300000022
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,83,8_station_altona_8.1__083_1631700817.400000031
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,84,8_station_altona_8.1__084_1631700817.500000008
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,85,8_station_altona_8.1__085_1631700817.600000017
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,86,8_station_altona_8.1__086_1631700817.700000026
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,87,8_station_altona_8.1__087_1631700817.800000003
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,88,8_station_altona_8.1__088_1631700817.900000012
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,89,8_station_altona_8.1__089_1631700818.000000022
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,90,8_station_altona_8.1__090_1631700818.100000006
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,91,8_station_altona_8.1__091_1631700818.200000021
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,92,8_station_altona_8.1__092_1631700818.300000005
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,93,8_station_altona_8.1__093_1631700818.400000020
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,94,8_station_altona_8.1__094_1631700818.500000004
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,95,8_station_altona_8.1__095_1631700818.600000019
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,96,8_station_altona_8.1__096_1631700818.700000003
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,97,8_station_altona_8.1__097_1631700818.800000018
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,98,8_station_altona_8.1__098_1631700818.900000001
proxy_1,heldout,8_station_altona_8,8_station_altona_8.1,99,8_station_altona_8.1__099_1631700819.000000011
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,110,8_station_altona_8.2__110_1631700820.100000005
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,111,8_station_altona_8.2__111_1631700820.200000008
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,112,8_station_altona_8.2__112_1631700820.300000012
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,113,8_station_altona_8.2__113_1631700820.400000016
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,114,8_station_altona_8.2__114_1631700820.500000020
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,115,8_station_altona_8.2__115_1631700820.600000023
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,116,8_station_altona_8.2__116_1631700820.700000027
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,117,8_station_altona_8.2__117_1631700820.800000031
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,118,8_station_altona_8.2__118_1631700820.900000003
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,119,8_station_altona_8.2__119_1631700821.000000005
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,120,8_station_altona_8.2__120_1631700821.100000005
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,121,8_station_altona_8.2__121_1631700821.200000006
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,122,8_station_altona_8.2__122_1631700821.300000006
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,123,8_station_altona_8.2__123_1631700821.400000006
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,124,8_station_altona_8.2__124_1631700821.500000007
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,125,8_station_altona_8.2__125_1631700821.600000007
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,126,8_station_altona_8.2__126_1631700821.700000007
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,127,8_station_altona_8.2__127_1631700821.800000008
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,128,8_station_altona_8.2__128_1631700821.900000008
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,129,8_station_altona_8.2__129_1631700822.000000012
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,130,8_station_altona_8.2__130_1631700822.100000020
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,131,8_station_altona_8.2__131_1631700822.200000029
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,132,8_station_altona_8.2__132_1631700822.300000005
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,133,8_station_altona_8.2__133_1631700822.400000013
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,134,8_station_altona_8.2__134_1631700822.500000022
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,135,8_station_altona_8.2__135_1631700822.600000030
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,136,8_station_altona_8.2__136_1631700822.700000007
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,137,8_station_altona_8.2__137_1631700822.800000015
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,138,8_station_altona_8.2__138_1631700822.900000023
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,139,8_station_altona_8.2__139_1631700823.000000005
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,140,8_station_altona_8.2__140_1631700823.100000026
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,141,8_station_altona_8.2__141_1631700823.200000015
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,142,8_station_altona_8.2__142_1631700823.300000003
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,143,8_station_altona_8.2__143_1631700823.400000024
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,144,8_station_altona_8.2__144_1631700823.500000013
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,145,8_station_altona_8.2__145_1631700823.600000001
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,146,8_station_altona_8.2__146_1631700823.700000022
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,147,8_station_altona_8.2__147_1631700823.800000011
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,148,8_station_altona_8.2__148_1631700823.900000031
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,149,8_station_altona_8.2__149_1631700824.000000014
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,150,8_station_altona_8.2__150_1631700824.100000023
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,151,8_station_altona_8.2__151_1631700824.200000031
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,152,8_station_altona_8.2__152_1631700824.300000007
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,153,8_station_altona_8.2__153_1631700824.400000015
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,154,8_station_altona_8.2__154_1631700824.500000024
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,155,8_station_altona_8.2__155_1631700824.600000000
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,156,8_station_altona_8.2__156_1631700824.700000008
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,157,8_station_altona_8.2__157_1631700824.800000016
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,158,8_station_altona_8.2__158_1631700824.900000025
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,159,8_station_altona_8.2__159_1631700825.000000006
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,160,8_station_altona_8.2__160_1631700825.100000024
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,161,8_station_altona_8.2__161_1631700825.200000010
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,162,8_station_altona_8.2__162_1631700825.300000028
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,163,8_station_altona_8.2__163_1631700825.400000014
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,164,8_station_altona_8.2__164_1631700825.500000000
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,165,8_station_altona_8.2__165_1631700825.600000018
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,166,8_station_altona_8.2__166_1631700825.700000004
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,167,8_station_altona_8.2__167_1631700825.800000022
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,168,8_station_altona_8.2__168_1631700825.900000008
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,169,8_station_altona_8.2__169_1631700826.000000026
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,170,8_station_altona_8.2__170_1631700826.100000011
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,171,8_station_altona_8.2__171_1631700826.200000029
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,172,8_station_altona_8.2__172_1631700826.300000014
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,173,8_station_altona_8.2__173_1631700826.400000000
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,174,8_station_altona_8.2__174_1631700826.500000018
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,175,8_station_altona_8.2__175_1631700826.600000003
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,176,8_station_altona_8.2__176_1631700826.700000021
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,177,8_station_altona_8.2__177_1631700826.800000006
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,178,8_station_altona_8.2__178_1631700826.900000024
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,179,8_station_altona_8.2__179_1631700827.000000005
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,180,8_station_altona_8.2__180_1631700827.100000014
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,181,8_station_altona_8.2__181_1631700827.200000022
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,182,8_station_altona_8.2__182_1631700827.300000031
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,183,8_station_altona_8.2__183_1631700827.400000008
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,184,8_station_altona_8.2__184_1631700827.500000017
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,185,8_station_altona_8.2__185_1631700827.600000026
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,186,8_station_altona_8.2__186_1631700827.700000002
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,187,8_station_altona_8.2__187_1631700827.800000011
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,188,8_station_altona_8.2__188_1631700827.900000020
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,189,8_station_altona_8.2__189_1631700828.000000031
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,190,8_station_altona_8.2__190_1631700828.100000011
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,191,8_station_altona_8.2__191_1631700828.200000023
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,192,8_station_altona_8.2__192_1631700828.300000003
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,193,8_station_altona_8.2__193_1631700828.400000015
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,194,8_station_altona_8.2__194_1631700828.500000028
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,195,8_station_altona_8.2__195_1631700828.600000008
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,196,8_station_altona_8.2__196_1631700828.700000020
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,197,8_station_altona_8.2__197_1631700828.800000000
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,198,8_station_altona_8.2__198_1631700828.900000012
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,199,8_station_altona_8.2__199_1631700829.000000027
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,200,8_station_altona_8.2__200_1631700829.100000011
proxy_1,heldout,8_station_altona_8,8_station_altona_8.2,201,8_station_altona_8.2__201_1631700829.200000027
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,11,4_station_pedestrian_bridge_4.3__011_1631704335.200000000
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,12,4_station_pedestrian_bridge_4.3__012_1631704335.300000002
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,13,4_station_pedestrian_bridge_4.3__013_1631704335.400000004
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,14,4_station_pedestrian_bridge_4.3__014_1631704335.500000006
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,15,4_station_pedestrian_bridge_4.3__015_1631704335.600000008
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,16,4_station_pedestrian_bridge_4.3__016_1631704335.700000011
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,17,4_station_pedestrian_bridge_4.3__017_1631704335.800000018
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,18,4_station_pedestrian_bridge_4.3__018_1631704335.900000026
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,19,4_station_pedestrian_bridge_4.3__019_1631704336.000000001
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,2,4_station_pedestrian_bridge_4.3__002_1631704334.300000006
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.3,20,4_station_pedestrian_bridge_4.3__020_1631704336.100000008
